,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistName,collectionArtistViewUrl,contentAdvisoryRating
101,track,song,1151646115,1532754596,1532754732,Virginia Man,Sad but True,Jericho,Sad but True,Jericho,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/jericho/1532754596?i=1532754732&uo=4,https://music.apple.com/us/album/jericho/1532754596?i=1532754732&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e6/c4/a2/e6c4a2c8-31d1-b46c-caf1-611c47d4623b/mzaf_942614473511862443.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-09-25T12:00:00Z,explicit,notExplicit,1,1,11,5,245133,USA,USD,Rock,True,,,,
102,track,song,1151646115,1532754596,1532754746,Virginia Man,Sad but True,King & I (Acoustic),Sad but True,King & I (Acoustic),https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/king-i-acoustic/1532754596?i=1532754746&uo=4,https://music.apple.com/us/album/king-i-acoustic/1532754596?i=1532754746&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/21/0b/a2/210ba2ab-87d5-0792-3e67-8d76fdff8078/mzaf_3157414528415006808.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-16T12:00:00Z,explicit,explicit,1,1,11,11,221947,USA,USD,Rock,True,,,,Explicit
103,track,song,1151646115,1532754596,1532754726,Virginia Man,Sad but True,I Don't Really Mind,Sad but True,I Don't Really Mind,https://music.apple.com/us/artist/virginia-man/1151646115?uo=4,https://music.apple.com/us/album/i-dont-really-mind/1532754596?i=1532754726&uo=4,https://music.apple.com/us/album/i-dont-really-mind/1532754596?i=1532754726&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e9/e1/35/e9e135d3-264e-d30f-2232-c28ddb8c857e/mzaf_13234508197513804794.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/0f/f5/9a/0ff59a0e-ef9d-f0d3-1fbd-ab3d943a15bb/195448418651.jpg/100x100bb.jpg,9.99,0.99,2020-10-16T12:00:00Z,explicit,notExplicit,1,1,11,3,207787,USA,USD,Rock,True,,,,
104,track,song,1450535649,1576166085,1576166099,Kingsmen,Sad but True - Single,Sad but True,Sad but True - Single,Sad but True,https://music.apple.com/us/artist/kingsmen/1450535649?uo=4,https://music.apple.com/us/album/sad-but-true/1576166085?i=1576166099&uo=4,https://music.apple.com/us/album/sad-but-true/1576166085?i=1576166099&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5c/f7/ae/5cf7ae26-2ae7-6b8e-3a0b-208337ee3105/mzaf_13198732868358782693.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/58/d0/7d/58d07dad-d571-2108-ccab-5e95bb5ad4d0/cover.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/58/d0/7d/58d07dad-d571-2108-ccab-5e95bb5ad4d0/cover.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/58/d0/7d/58d07dad-d571-2108-ccab-5e95bb5ad4d0/cover.jpg/100x100bb.jpg,1.29,1.29,2021-08-12T12:00:00Z,notExplicit,notExplicit,1,1,1,1,326603,USA,USD,Metal,True,,,,
105,track,song,14677033,1524545958,1524545971,Flipper,Problem Child - EP,Sad but True,Problem Child - EP,Sad but True,https://music.apple.com/us/artist/flipper/14677033?uo=4,https://music.apple.com/us/album/sad-but-true/1524545958?i=1524545971&uo=4,https://music.apple.com/us/album/sad-but-true/1524545958?i=1524545971&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/8e/68/f3/8e68f38d-647f-5a70-0a43-942c49329bc1/mzaf_18401529449460297253.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/c4/98/3b/c4983b8d-f5a8-36cc-f0a9-9b6b31f47235/889466206269.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/c4/98/3b/c4983b8d-f5a8-36cc-f0a9-9b6b31f47235/889466206269.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/c4/98/3b/c4983b8d-f5a8-36cc-f0a9-9b6b31f47235/889466206269.jpg/100x100bb.jpg,4.95,0.99,2003-03-11T12:00:00Z,notExplicit,notExplicit,1,1,5,5,301027,USA,USD,Punk,True,,,,
106,track,song,435484091,1268341780,1268341783,Paul Deep,Sad but True,Sad but True,Sad but True,Sad but True (Soulkeys Remix),https://music.apple.com/us/artist/paul-deep/435484091?uo=4,https://music.apple.com/us/album/sad-but-true-soulkeys-remix/1268341780?i=1268341783&uo=4,https://music.apple.com/us/album/sad-but-true-soulkeys-remix/1268341780?i=1268341783&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/fd/8f/5e/fd8f5ee4-043f-20bb-f154-6021a193f8b0/mzaf_5481009135762325077.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/100x100bb.jpg,3.99,1.29,2017-09-04T12:00:00Z,notExplicit,notExplicit,1,1,4,3,441172,USA,USD,Dance,True,,,,
107,track,song,435484091,1268341780,1268341784,Paul Deep,Sad but True,Sad but True,Sad but True,Sad but True (Sebastian Franco Remix),https://music.apple.com/us/artist/paul-deep/435484091?uo=4,https://music.apple.com/us/album/sad-but-true-sebastian-franco-remix/1268341780?i=1268341784&uo=4,https://music.apple.com/us/album/sad-but-true-sebastian-franco-remix/1268341780?i=1268341784&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/05/29/a9/0529a98b-045d-1f51-0959-b52fb387e6ba/mzaf_250343735345713381.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/100x100bb.jpg,3.99,1.29,2017-09-04T12:00:00Z,notExplicit,notExplicit,1,1,4,4,406777,USA,USD,Dance,True,,,,
108,track,song,171494922,171494593,171495109,Lance Brewer,Black Rabbit Road,Sad But True,Black Rabbit Road,Sad But True,https://music.apple.com/us/artist/lance-brewer/171494922?uo=4,https://music.apple.com/us/album/sad-but-true/171494593?i=171495109&uo=4,https://music.apple.com/us/album/sad-but-true/171494593?i=171495109&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/a7/8c/ea/mzm.rhllcurr.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/85/79/46/mzi.uwerntjd.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/85/79/46/mzi.uwerntjd.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/85/79/46/mzi.uwerntjd.tif/100x100bb.jpg,5.94,0.99,2006-07-07T12:00:00Z,notExplicit,notExplicit,1,1,6,2,245480,USA,USD,Country,True,,,,
109,track,song,815390796,923234302,923234463,The Rock Army,A Tribute to Metallica - EP,Sad but True,A Tribute to Metallica - EP,Sad but True,https://music.apple.com/us/artist/the-rock-army/815390796?uo=4,https://music.apple.com/us/album/sad-but-true/923234302?i=923234463&uo=4,https://music.apple.com/us/album/sad-but-true/923234302?i=923234463&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7e/de/dd/7ededd74-e7ff-66a5-db24-f3ae5893044c/mzaf_6387638326590137778.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/5b/47/18/5b471884-907b-c1e9-44bc-36fe3056239d/cover.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/5b/47/18/5b471884-907b-c1e9-44bc-36fe3056239d/cover.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/5b/47/18/5b471884-907b-c1e9-44bc-36fe3056239d/cover.jpg/100x100bb.jpg,,,2013-03-21T12:00:00Z,notExplicit,notExplicit,1,1,5,4,326348,USA,USD,American Trad Rock,True,,,,
110,track,song,1040397317,1569266522,1569266860,Jules Leyhe,Your First Rodeo,Sad But True,Your First Rodeo,Sad But True,https://music.apple.com/us/artist/jules-leyhe/1040397317?uo=4,https://music.apple.com/us/album/sad-but-true/1569266522?i=1569266860&uo=4,https://music.apple.com/us/album/sad-but-true/1569266522?i=1569266860&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/29/a0/66/29a06668-d8de-f266-fc6e-c45b4764c262/mzaf_2539869584630145506.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/e5/74/68/e5746890-1f38-6f65-5daa-944abdfd4580/artwork.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/e5/74/68/e5746890-1f38-6f65-5daa-944abdfd4580/artwork.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/e5/74/68/e5746890-1f38-6f65-5daa-944abdfd4580/artwork.jpg/100x100bb.jpg,7.92,0.99,2021-09-17T12:00:00Z,notExplicit,notExplicit,1,1,8,8,223013,USA,USD,Rock,True,,,,
111,track,song,947400570,947400563,947400666,Revenge The Fate,Redemption,Sad But True,Redemption,Sad But True,https://music.apple.com/us/artist/revenge-the-fate/947400570?uo=4,https://music.apple.com/us/album/sad-but-true/947400563?i=947400666&uo=4,https://music.apple.com/us/album/sad-but-true/947400563?i=947400666&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/99/e3/be/99e3bea5-bcd4-8ccb-38ce-25b1509aa35c/mzaf_6731100863516627934.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/af/15/87/af15875f-2016-cfb0-4a1c-80e44481200a/cover.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/af/15/87/af15875f-2016-cfb0-4a1c-80e44481200a/cover.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/af/15/87/af15875f-2016-cfb0-4a1c-80e44481200a/cover.jpg/100x100bb.jpg,9.99,0.99,2014-11-30T12:00:00Z,notExplicit,notExplicit,1,1,14,10,242541,USA,USD,Metal,True,,,,
112,track,song,1495054075,1582036750,1582036751,YB,Sad but True - Single,Sad but True,Sad but True - Single,Sad but True,https://music.apple.com/us/artist/yb/1495054075?uo=4,https://music.apple.com/us/album/sad-but-true/1582036750?i=1582036751&uo=4,https://music.apple.com/us/album/sad-but-true/1582036750?i=1582036751&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2b/f6/ec/2bf6ec97-a5a5-ce97-fc31-6c2ee03a31b7/mzaf_5285951605763103953.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/2f/08/14/2f08147d-1af4-6627-f14d-5628efe70b7c/810083960630.png/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/2f/08/14/2f08147d-1af4-6627-f14d-5628efe70b7c/810083960630.png/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/2f/08/14/2f08147d-1af4-6627-f14d-5628efe70b7c/810083960630.png/100x100bb.jpg,1.29,1.29,2021-09-10T12:00:00Z,notExplicit,notExplicit,1,1,1,1,243387,USA,USD,Rock,True,,,,
113,track,song,1492839133,1568638019,1568638020,Camaira Metz,Say Less More - EP,Sad But True,Say Less More - EP,Sad But True,https://music.apple.com/us/artist/camaira-metz/1492839133?uo=4,https://music.apple.com/us/album/sad-but-true/1568638019?i=1568638020&uo=4,https://music.apple.com/us/album/sad-but-true/1568638019?i=1568638020&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ef/b2/5b/efb25b93-7944-06c9-2b44-01735896bcb6/mzaf_2409011606239091117.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/9a/38/33/9a38333f-d8ba-4362-3903-e4a6401ad51b/artwork.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/9a/38/33/9a38333f-d8ba-4362-3903-e4a6401ad51b/artwork.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/9a/38/33/9a38333f-d8ba-4362-3903-e4a6401ad51b/artwork.jpg/100x100bb.jpg,3.96,0.99,2021-05-25T12:00:00Z,notExplicit,notExplicit,1,1,4,1,198750,USA,USD,Alternative,True,,,,
114,track,song,1549408615,1551211895,1551212185,Minuto de Música,Mais um Minuto,Sad But True (feat. Leo Matricardi & Gary Badger),Mais um Minuto,Sad But True (feat. Leo Matricardi & Gary Badger) [Remix],https://music.apple.com/us/artist/minuto-de-m%C3%BAsica/1549408615?uo=4,https://music.apple.com/us/album/sad-but-true-feat-leo-matricardi-gary-badger-remix/1551211895?i=1551212185&uo=4,https://music.apple.com/us/album/sad-but-true-feat-leo-matricardi-gary-badger-remix/1551211895?i=1551212185&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/ed/45/bf/ed45bfa6-00da-f998-8872-61daa614633a/mzaf_3992707664017416862.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/c6/0d/62/c60d627c-3bfd-1da1-c493-cbfe66d9d30e/0.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/c6/0d/62/c60d627c-3bfd-1da1-c493-cbfe66d9d30e/0.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/c6/0d/62/c60d627c-3bfd-1da1-c493-cbfe66d9d30e/0.jpg/100x100bb.jpg,8.99,0.99,2021-01-17T12:00:00Z,explicit,notExplicit,1,1,18,16,145877,USA,USD,Rock,True,,,,
115,track,song,82438712,128680224,128680252,Lee Davis,Moments In Time,Sad but True,Moments In Time,Sad but True,https://music.apple.com/us/artist/lee-davis/82438712?uo=4,https://music.apple.com/us/album/sad-but-true/128680224?i=128680252&uo=4,https://music.apple.com/us/album/sad-but-true/128680224?i=128680252&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/e7/72/2e/mzm.bqzsgjed.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music/91/6a/38/mzi.bjhvkfci.tif/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/91/6a/38/mzi.bjhvkfci.tif/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music/91/6a/38/mzi.bjhvkfci.tif/100x100bb.jpg,9.99,0.99,2005-09-08T12:00:00Z,notExplicit,notExplicit,1,1,11,8,170093,USA,USD,Classical,True,,,,
116,track,song,1343214075,1463821239,1463821240,DED STARK,Sad But True - Single,Sad But True,Sad But True - Single,Sad But True,https://music.apple.com/us/artist/ded-stark/1343214075?uo=4,https://music.apple.com/us/album/sad-but-true/1463821239?i=1463821240&uo=4,https://music.apple.com/us/album/sad-but-true/1463821239?i=1463821240&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d8/7b/cc/d87bcc29-314c-39c6-9b40-d9049dcde88b/mzaf_12900300451145988933.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/ba/e6/e5/bae6e5da-1f8e-cfba-230b-7b2511b7d01b/193872348599_cover.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/ba/e6/e5/bae6e5da-1f8e-cfba-230b-7b2511b7d01b/193872348599_cover.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/ba/e6/e5/bae6e5da-1f8e-cfba-230b-7b2511b7d01b/193872348599_cover.jpg/100x100bb.jpg,1.29,1.29,2019-05-24T12:00:00Z,notExplicit,notExplicit,1,1,1,1,131200,USA,USD,Alternative Rap,True,,,,
117,track,song,1417809374,1417808587,1417809390,"Minuto de Música, Paulo Golin, Ernani Pacheco Jr & Rodrigo Venâncio",Minuto De Música (Covers),Sad but True (feat. Leonardo Matricardi & Gary Badger),Minuto De Música (Covers),Sad but True (feat. Leonardo Matricardi & Gary Badger) [Cover],https://music.apple.com/us/artist/minuto-de-m%C3%BAsica/1417809374?uo=4,https://music.apple.com/us/album/sad-but-true-feat-leonardo-matricardi-gary-badger-cover/1417808587?i=1417809390&uo=4,https://music.apple.com/us/album/sad-but-true-feat-leonardo-matricardi-gary-badger-cover/1417808587?i=1417809390&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/f1/ca/42/f1ca421a-3a8e-c6a9-547d-16efd5a7c2e8/mzaf_3405000278978660974.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/56/be/f156be1e-e7a3-43c5-7f89-9b201572532b/0.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/56/be/f156be1e-e7a3-43c5-7f89-9b201572532b/0.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/56/be/f156be1e-e7a3-43c5-7f89-9b201572532b/0.jpg/100x100bb.jpg,7.92,0.99,2018-03-13T07:00:00Z,notExplicit,notExplicit,1,1,8,2,79164,USA,USD,Rock,True,,Minuto de Música,,
118,track,song,504986284,1569380945,1569381246,Igor Pumphonia,Sad But True (Continuous Mix) - Single,Sad But True,Sad But True (Continuous Mix) - Single,Sad But True (Continuous Mix),https://music.apple.com/us/artist/igor-pumphonia/504986284?uo=4,https://music.apple.com/us/album/sad-but-true-continuous-mix/1569380945?i=1569381246&uo=4,https://music.apple.com/us/album/sad-but-true-continuous-mix/1569380945?i=1569381246&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/29/c6/5a/29c65a45-4456-786f-0c95-e802570f24d2/mzaf_10372914124317320117.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/b6/79/93/b67993dd-cab5-7ce1-730c-d3d71af59567/4680961021885.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/b6/79/93/b67993dd-cab5-7ce1-730c-d3d71af59567/4680961021885.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/b6/79/93/b67993dd-cab5-7ce1-730c-d3d71af59567/4680961021885.jpg/100x100bb.jpg,1.98,0.99,2021-06-01T12:00:00Z,notExplicit,notExplicit,1,1,2,1,164235,USA,USD,Garage,True,,,,
119,track,song,887792817,1582036811,1582036812,White Reaper,Sad but True - Single,Sad but True,Sad but True - Single,Sad but True,https://music.apple.com/us/artist/white-reaper/887792817?uo=4,https://music.apple.com/us/album/sad-but-true/1582036811?i=1582036812&uo=4,https://music.apple.com/us/album/sad-but-true/1582036811?i=1582036812&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/06/1f/67/061f679d-4af3-9858-d357-3e8b7ebc7633/mzaf_18187490348484999360.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/77/e3/4977e39d-5138-febf-65ff-4cf47133c57e/810083960623.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/77/e3/4977e39d-5138-febf-65ff-4cf47133c57e/810083960623.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/77/e3/4977e39d-5138-febf-65ff-4cf47133c57e/810083960623.png/100x100bb.jpg,1.29,1.29,2021-09-10T12:00:00Z,notExplicit,notExplicit,1,1,1,1,322707,USA,USD,Alternative,True,,,,
120,track,song,4367298,1459400649,1459400655,Pistol,Black Madonna,Sad but True,Black Madonna,Sad but True (Instrumental),https://music.apple.com/us/artist/pistol/4367298?uo=4,https://music.apple.com/us/album/sad-but-true-instrumental/1459400649?i=1459400655&uo=4,https://music.apple.com/us/album/sad-but-true-instrumental/1459400649?i=1459400655&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/3c/51/bb/3c51bb18-bfdc-4b7d-62d1-a86292fd2217/mzaf_5162264889363441082.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/03/7b/71/037b7137-ac62-c234-6366-ab5b43003067/artwork.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/03/7b/71/037b7137-ac62-c234-6366-ab5b43003067/artwork.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/03/7b/71/037b7137-ac62-c234-6366-ab5b43003067/artwork.jpg/100x100bb.jpg,5.99,0.69,2009-03-07T12:00:00Z,notExplicit,notExplicit,1,1,10,6,197953,USA,USD,Hip-Hop/Rap,True,,,,
121,track,song,419737561,492829835,492829943,Ancient River,Let It Live,Sad But True,Let It Live,Sad But True,https://music.apple.com/us/artist/ancient-river/419737561?uo=4,https://music.apple.com/us/album/sad-but-true/492829835?i=492829943&uo=4,https://music.apple.com/us/album/sad-but-true/492829835?i=492829943&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/7a/14/f8/mzm.fbjjilml.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/61/b9/8f/mzi.wkisqmur.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/61/b9/8f/mzi.wkisqmur.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/61/b9/8f/mzi.wkisqmur.jpg/100x100bb.jpg,9.9,0.99,2012-01-06T12:00:00Z,notExplicit,notExplicit,1,1,10,6,306813,USA,USD,Rock,True,,,,
122,track,song,68308958,1443734935,1443735115,"Charlie Owen, Don Walker & Tex Perkins",Sad But True,Still the Same,Sad But True,Still the Same,https://music.apple.com/us/artist/charlie-owen/68308958?uo=4,https://music.apple.com/us/album/still-the-same/1443734935?i=1443735115&uo=4,https://music.apple.com/us/album/still-the-same/1443734935?i=1443735115&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a1/56/3c/a1563c32-3811-851a-8b9d-4c70ff73f187/mzaf_7026717841868151114.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/44/8c/4a/448c4a8a-0225-0227-7e9a-c818503361d0/00731452118325.rgb.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/44/8c/4a/448c4a8a-0225-0227-7e9a-c818503361d0/00731452118325.rgb.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/44/8c/4a/448c4a8a-0225-0227-7e9a-c818503361d0/00731452118325.rgb.jpg/100x100bb.jpg,7.99,0.99,1993-01-01T12:00:00Z,notExplicit,notExplicit,1,1,13,11,197333,USA,USD,Rock,True,,,,
123,track,song,662660679,1580933695,1580933699,RoseAngel,Sad but True - Single,Sad but True,Sad but True - Single,Sad but True,https://music.apple.com/us/artist/roseangel/662660679?uo=4,https://music.apple.com/us/album/sad-but-true/1580933695?i=1580933699&uo=4,https://music.apple.com/us/album/sad-but-true/1580933695?i=1580933699&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e3/2c/e5/e32ce559-1123-4db9-f708-e157ee7dacde/mzaf_5722068030998902895.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/a2/20/21/a22021d6-9386-92cd-0d4b-5fc698f9a945/5059324659888.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/a2/20/21/a22021d6-9386-92cd-0d4b-5fc698f9a945/5059324659888.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/a2/20/21/a22021d6-9386-92cd-0d4b-5fc698f9a945/5059324659888.jpg/100x100bb.jpg,0.99,0.99,2021-08-28T12:00:00Z,notExplicit,notExplicit,1,1,1,1,209362,USA,USD,Pop,True,,,,
124,track,song,435484091,1268341780,1268341782,Paul Deep,Sad but True,Sad but True,Sad but True,Sad but True (Nishan Lee Remix),https://music.apple.com/us/artist/paul-deep/435484091?uo=4,https://music.apple.com/us/album/sad-but-true-nishan-lee-remix/1268341780?i=1268341782&uo=4,https://music.apple.com/us/album/sad-but-true-nishan-lee-remix/1268341780?i=1268341782&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/4d/69/ef/4d69efcd-5b72-079c-60f8-affaa4959877/mzaf_2618026496347544271.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/8d/ca/ed/8dcaed4f-d000-8014-d366-a595b47e55b3/00_Cover_Art.jpg/100x100bb.jpg,3.99,1.29,2017-09-04T12:00:00Z,notExplicit,notExplicit,1,1,4,2,507769,USA,USD,Dance,True,,,,
